Date,Open,High,Low,close,Bitcoin_MarCap,BtcDominance,TotalMarketCap,TMC_Without_Btc,avg_mining_difficulty,avg_hashrate,avg_transac_fee,avg_transac_value,GPRC_USA,Infla,miners_revenue,nb_btc_in_circulation,SMA_20,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0
2016-03-17,417.8890075683594,420.99700927734375,417.8890075683594,420.6210021972656,6447467967.45,79.2972,8129330176.0,1683000064.0,158427203767,1141124392951336960,0.0931,16034,2.448961019515991,238.08,1535746.08174758,15328300.0,419.11309814453125,438.24232874987075,419.11309814453125,399.98386753919175
2016-03-18,420.5469970703125,420.5469970703125,406.1369934082031,409.5480041503906,6279128503.8,79.2972,8129330176.0,1683000064.0,162377880111,1151487998519149312,0.0861,10505,2.448961019515991,238.08,1427774.04,15330975.0,417.9645477294922,436.45235068156796,417.9645477294922,399.47674477741646
2016-03-19,409.2650146484375,410.9840087890625,407.2300109863281,410.4440002441406,6294271612.1,79.529,7913610240.0,1620000000.0,165496835118,1118338863346384896,0.0789,5025,2.448961019515991,238.08,1384278.67,15334350.0,416.8115478515625,434.0531165126773,416.8115478515625,399.5699791904477
2016-03-20,410.4010009765625,414.625,410.4010009765625,413.7550048828125,6346546569.5,79.529,7913610240.0,1620000000.0,165496835118,1174494595027822592,0.0778,4079,2.448961019515991,238.08,1573282.93989296,15338125.0,415.6144485473633,429.80503336468416,415.6144485473633,401.4238637300424
2016-03-21,413.4179992675781,413.4179992675781,410.3810119628906,413.3070068359375,6341110984.12,78.56,8068259840.0,1729830016.0,165496835118,1130190145630720000,0.0848,4199,2.448961019515991,238.08,1308642.12,15339400.0,414.52364959716795,425.35697756800863,414.52364959716795,403.69032162632726
2016-03-22,413.1319885253906,418.375,412.531005859375,418.0889892578125,6416025150.68,78.56,8068259840.0,1729830016.0,165496835118,1196930815270626816,0.0863,4519,2.448961019515991,238.08,1565038.8,15345000.0,414.22864837646483,424.2690168045206,414.22864837646483,404.18827994840905
2016-03-23,418.1610107421875,419.26800537109375,417.364013671875,418.0409851074219,6416845741.8,78.018,8232370176.0,1809639936.0,165496835118,1209997790432009728,0.0857,4609,2.448961019515991,238.08,1633014.90774603,15348775.0,414.0481475830078,423.6467628758395,414.0481475830078,404.4495322901761
2016-03-24,418.42401123046875,418.67999267578125,415.4859924316406,416.3940124511719,6393094869.15,78.018,8232370176.0,1809639936.0,165496835118,1242525927358093824,0.0843,4998,2.448961019515991,238.08,1588000.11,15350500.0,414.3208984375,423.85733402543616,414.3208984375,404.7844628495638
2016-03-25,416.50799560546875,418.0799865722656,415.5580139160156,417.177001953125,6406608047.85,79.1395,8098990080.0,1689490048.0,165496835118,1208731087767553280,0.0789,5094,2.448961019515991,238.08,1523337.52,15356175.0,415.1512481689453,422.2187844036338,415.1512481689453,408.0837119342568
2016-03-26,417.364990234375,418.98699951171875,416.2590026855469,417.94500732421875,6420042696.38,79.1395,8098990080.0,1689490048.0,165496835118,1237426156228195840,0.0939,3933,2.448961019515991,238.08,1627195.0051157,15359850.0,415.6631484985352,421.89397604193135,415.6631484985352,409.432320955139
2016-03-27,418.1400146484375,428.7969970703125,417.71099853515625,426.7650146484375,6557030842.5,79.8734,8205109760.0,1651410048.0,165496835118,1240927428857842432,0.0832,4587,2.448961019515991,238.08,1646594.4,15361625.0,416.2853485107422,424.20757184817097,416.2853485107422,408.36312517331345
2016-03-28,426.5480041503906,426.85699462890625,423.2929992675781,424.2309875488281,6519889575.48,79.8734,8205109760.0,1651410048.0,165496835118,1213033573264903424,0.0998,4501,2.448961019515991,238.08,1519272.32,15367225.0,416.79829864501954,425.39005575887495,416.79829864501954,408.20654153116413
2016-03-29,424.3039855957031,426.2030029296875,412.6809997558594,416.5159912109375,6402954687.4,78.7193,8140120064.0,1732280064.0,165496835118,1382020315092623616,0.122,4513,2.448961019515991,238.08,1685402.33992106,15372675.0,416.88109893798827,425.425994616388,416.88109893798827,408.33620325958856
2016-03-30,416.8340148925781,416.8340148925781,412.4960021972656,414.8160095214844,6378356001.6,78.7193,8140120064.0,1732280064.0,165496835118,1273086452569120256,0.094,4169,2.448961019515991,238.08,1660945.8,15375450.0,416.76534881591795,425.3585722929306,416.76534881591795,408.1721253389053
2016-03-31,415.2569885253906,418.3689880371094,415.2569885253906,416.72900390625,6409062819.05,79.0188,8111410176.0,1701869952.0,165496835118,1098288643529017600,0.092,4396,2.448961019515991,238.08,1321282.86,15378575.0,416.51729888916014,424.7925010141658,416.51729888916014,408.2420967641545
2016-04-01,416.760009765625,418.1730041503906,415.83099365234375,417.9599914550781,6429593619.0,79.0188,8111410176.0,1701869952.0,166523911374,1137475707111985920,0.104,4269,2.012362241744995,238.992,1653575.35497218,15382000.0,416.83409881591797,424.79987803448944,416.83409881591797,408.8683195973465
2016-04-02,418.4219970703125,422.08099365234375,418.4219970703125,420.87298583984375,6475857110.93,78.9177,8211680256.0,1731209984.0,166851513283,1272008690204979200,0.113,4003,2.012362241744995,238.992,1591174.42,15383775.0,417.1744979858398,425.22345430809435,417.1744979858398,409.1255416635853
2016-04-03,421.1730041503906,421.5799865722656,419.6969909667969,420.90399169921875,6477828308.6,78.9177,8211680256.0,1731209984.0,166851513283,1145184661002927872,0.102,3653,2.012362241744995,238.992,1554802.33,15389425.0,417.3977981567383,425.60692635463494,417.3977981567383,409.1886699588417
2016-04-04,421.29901123046875,422.3429870605469,419.60101318359375,421.4440002441406,6487898585.8,79.1181,8200269824.0,1712370048.0,166851513283,1341823079575644416,0.0904,4267,2.012362241744995,238.992,1864182.28252061,15393525.0,417.62849884033204,426.0275760782893,417.62849884033204,409.22942160237477
2016-04-05,421.0169982910156,424.2569885253906,420.614013671875,424.0299987792969,6529351749.75,79.1181,8200269824.0,1712370048.0,166851513283,1309959223566188032,0.0934,4392,2.012362241744995,238.992,1591759.98,15395075.0,417.9794494628906,426.8435808581015,417.9794494628906,409.1153180676797
2016-04-06,424.28399658203125,424.5270080566406,422.72900390625,423.4129943847656,6521491708.6,79.7055,8185979904.0,1661299968.0,166851513283,1272804194275913984,0.112,4602,2.012362241744995,238.992,1650251.71,15401125.0,418.1190490722656,427.2424922030224,418.1190490722656,408.99560594150887
2016-04-07,423.6199951171875,423.6570129394531,420.51800537109375,422.7449951171875,6512693215.12,79.7055,8185979904.0,1661299968.0,166851513283,1214019896992322048,0.0861,5308,2.012362241744995,238.992,1524704.23553882,15404775.0,418.77889862060545,427.1719446944578,418.77889862060545,410.3858525467531
2016-04-08,422.9070129394531,425.3609924316406,419.635009765625,420.3489990234375,6477294354.43,80.7266,8032560128.0,1548150016.0,166851513283,1191854831554760192,0.0855,5350,2.012362241744995,238.992,1506409.6,15406175.0,419.27414855957034,426.7108221322695,419.27414855957034,411.83747498687114
2016-04-09,420.8110046386719,420.8909912109375,416.5150146484375,419.4110107421875,6464539022.12,80.7266,8032560128.0,1548150016.0,166851513283,1285692923345094912,0.0776,4769,2.012362241744995,238.992,1707680.24,15412350.0,419.55694885253905,426.52534072163314,419.55694885253905,412.58855698344496
2016-04-10,419.5920104980469,422.43499755859375,419.2569885253906,421.5639953613281,6499536743.7,81.9562,7936300032.0,1432009984.0,166851513283,1435153567056296704,0.0746,4506,2.012362241744995,238.992,1849714.70662907,15417250.0,419.9697982788086,426.3310357022585,419.9697982788086,413.6085608553587
2016-04-11,421.87200927734375,422.739013671875,420.5329895019531,422.4830017089844,6515321584.5,81.9562,7936300032.0,1432009984.0,166851513283,1307545150820025600,0.0916,4691,2.012362241744995,238.992,1607456.49,15420475.0,420.1894989013672,426.5806729807242,420.1894989013672,413.79832482201016
2016-04-12,422.8429870605469,427.2770080566406,422.8429870605469,425.19000244140625,6558651417.75,83.2977,7881939968.0,1316470016.0,166851513283,1261932561747640064,0.0896,6212,2.012362241744995,238.992,1639676.5,15424275.0,420.5469497680664,427.22538727401616,420.5469497680664,413.8685122621166
2016-04-13,425.6319885253906,426.6579895019531,422.9159851074219,423.7340087890625,6537929599.55,83.2977,7881939968.0,1316470016.0,166851513283,1324447919490942208,0.0868,6097,2.012362241744995,238.992,1760973.81845251,15428375.0,420.91394958496096,427.43636333347655,420.91394958496096,414.39153583644537
2016-04-14,423.93499755859375,425.3710021972656,423.01300048828125,424.2820129394531,6548113818.8,82.3112,7958040064.0,1407680000.0,174495660876,1377286569501317888,0.0834,5502,2.012362241744995,238.992,1767502.96,15432325.0,421.26920013427736,427.7080452310879,421.26920013427736,414.8303550374668
2016-04-15,424.427001953125,429.9280090332031,424.427001953125,429.7130126953125,6633436609.7,82.3112,7958040064.0,1407680000.0,178678307672,1361018274822413824,0.0899,7690,2.012362241744995,238.992,1574760.3,15435950.0,421.857600402832,429.1160236702857,421.857600402832,414.59917713537834
2016-04-16,429.57501220703125,432.625,428.9840087890625,430.5719909667969,6648182380.2,82.2373,8085349888.0,1436179968.0,178678307672,1252975236462193408,0.0806,7203,2.012362241744995,238.992,1502139.35296911,15439500.0,422.04794921875,430.01347493178844,422.04794921875,414.0824235057115
2016-04-17,430.635986328125,431.3710021972656,426.0790100097656,427.39898681640625,6600878375.7,82.2373,8085349888.0,1436179968.0,178678307672,1337431623557865472,0.0763,5861,2.012362241744995,238.992,1642389.18,15443350.0,422.2063491821289,430.47489115895564,422.2063491821289,413.9378072053022
2016-04-18,427.6109924316406,429.27398681640625,427.08599853515625,428.59100341796875,6620723761.15,81.5011,8125599744.0,1503149952.0,178678307672,1272343631877276416,0.0918,7681,2.012362241744995,238.992,1460870.32,15446725.0,422.81009979248046,431.09254890126385,422.81009979248046,414.52765068369706
2016-04-19,428.7030029296875,436.0199890136719,428.10400390625,435.5090026855469,6729223762.6,81.5011,8125599744.0,1503149952.0,178678307672,1292708869137649920,0.0824,7012,2.012362241744995,238.992,1696206.85354848,15450600.0,423.8447494506836,433.04190842289216,423.8447494506836,414.647590478475
2016-04-20,435.3240051269531,443.0539855957031,434.406005859375,441.3890075683594,6821898724.23,82.2811,8291469824.0,1469159936.0,178678307672,1331073490627262208,0.0871,8209,2.012362241744995,238.992,1843768.25482,15455525.0,425.07774963378904,436.58109561591317,425.07774963378904,413.5744036516649
2016-04-21,441.4159851074219,450.5480041503906,440.9519958496094,449.42498779296875,6947795902.5,82.2811,8291469824.0,1469159936.0,178678307672,1446429508882686208,0.0893,10483,2.012362241744995,238.992,1721837.3624,15459300.0,426.65099945068357,442.0144990964655,426.65099945068357,411.28749980490164
2016-04-22,449.68798828125,449.80999755859375,444.1499938964844,445.73699951171875,6892364370.45,83.0501,8301360128.0,1407069952.0,178678307672,1262100909594333184,0.0902,11172,2.012362241744995,238.992,1780084.41598157,15461600.0,427.89420013427736,445.19132690959856,427.89420013427736,410.59707335895615
2016-04-23,445.8609924316406,450.2820129394531,444.33099365234375,450.2820129394531,6964275295.95,83.0501,8301360128.0,1407069952.0,178678307672,1324185290432489472,0.0799,8245,2.012362241744995,238.992,1639604.70135,15466475.0,429.36310119628905,448.9931161646281,429.36310119628905,409.73308622795
2016-04-24,450.55999755859375,460.14599609375,448.9280090332031,458.55499267578125,7093731211.25,83.1132,8545560064.0,1443069952.0,178678307672,1233201992667918592,0.0823,5491,2.012362241744995,238.992,1531303.6199,15469775.0,431.2186508178711,454.392802237838,431.2186508178711,408.0444993979042
2016-04-25,459.1210021972656,466.6199951171875,453.5920104980469,461.4259948730469,7139621426.7,83.1132,8545560064.0,1443069952.0,178678307672,1140041288734610816,0.0911,5714,2.012362241744995,238.992,1511285.52745621,15472750.0,433.0884506225586,459.61283875365433,433.0884506225586,406.56406249146283
2016-04-26,461.64801025390625,467.9649963378906,461.6210021972656,466.0889892578125,7213507974.07,83.9994,8590759936.0,1374569984.0,178678307672,1258883182675430912,0.624,5112,2.012362241744995,238.992,1924687.35344,15476725.0,435.2222503662109,465.12098861489255,435.2222503662109,405.3235121175293
2016-04-27,466.2619934082031,467.0790100097656,444.1340026855469,444.68701171875,6883732525.65,83.9994,8590759936.0,1374569984.0,178678307672,1272940039164825344,0.0884,4757,2.012362241744995,238.992,1463200.88494,15479950.0,436.31935119628906,465.89891850882213,436.31935119628906,406.739783883756
2016-04-28,445.0379943847656,449.5509948730469,436.6499938964844,449.010986328125,6952183241.58,83.8258,8300939776.0,1342610048.0,178666172180,1173214830336705536,0.089,4840,2.012362241744995,238.992,1546945.81020272,15483325.0,437.75245056152346,466.84745389223224,437.75245056152346,408.6574472308147
2016-04-29,449.4079895019531,455.3840026855469,446.0169982910156,455.09698486328125,7048201013.25,83.8258,8300939776.0,1342610048.0,178659257773,1293825912462429440,0.0857,4323,2.012362241744995,238.992,1824603.31899,15483925.0,439.5367492675781,468.27043134579174,439.5367492675781,410.80306718936447
2016-04-30,455.1780090332031,455.5870056152344,447.6969909667969,448.3179931640625,6944860514.15,82.5064,8420480000.0,1473049984.0,178659257773,1344250458487507968,0.0857,3974,2.012362241744995,238.992,1650450.46585,15490925.0,440.8744491577148,468.5569264156248,440.8744491577148,413.19197189980486
2016-05-01,448.4840087890625,452.47900390625,447.927001953125,451.875,7001712750.0,82.5064,8420480000.0,1473049984.0,178659257773,1362057943320162816,0.0812,4412,1.9210634231567383,239.557,1871929.73891462,15494800.0,442.34404907226565,469.01786888155357,442.34404907226565,415.6702292629777
2016-05-02,451.9330139160156,452.44500732421875,441.7760009765625,444.66900634765625,6891791430.3,81.3444,8473469952.0,1580780032.0,178659257773,1362372439955789056,0.0901,4882,1.9210634231567383,239.557,1762341.41699,15495100.0,443.3179992675781,468.74803820269307,443.3179992675781,417.88796033246314
2016-05-03,444.72698974609375,451.09698486328125,442.61700439453125,450.3039855957031,6980826502.4,81.3444,8473469952.0,1580780032.0,178659257773,1388017230193283072,0.0851,4303,1.9210634231567383,239.557,1722607.80088,15502500.0,444.64649810791013,468.495743134848,444.64649810791013,420.79725308097227
2016-05-04,450.1830139160156,450.37799072265625,445.6300048828125,446.72198486328125,6927161701.3,81.9759,8450030080.0,1523040000.0,178659257773,1430485958130027776,0.0903,4400,1.9210634231567383,239.557,2071544.22122565,15506275.0,445.76849670410155,467.6107714641034,445.76849670410155,423.9262219440997
2016-05-05,446.71099853515625,448.5060119628906,445.88299560546875,447.97601318359375,6948331748.0,81.9759,8450030080.0,1523040000.0,178659257773,1398012417137343488,0.0862,4219,1.9210634231567383,239.557,1769132.6279,15510550.0,446.6816467285156,467.1836173382591,446.6816467285156,426.1796761187721
2016-05-06,447.9419860839844,461.375,447.0679931640625,459.6029968261719,7130556703.8,82.242,8670889984.0,1539769984.0,178659257773,1419916639127674880,0.0862,4488,1.9210634231567383,239.557,1887205.00671,15514600.0,448.13319702148436,467.9315042814926,448.13319702148436,428.3348897614761
2016-05-07,459.6390075683594,460.67498779296875,457.3240051269531,458.5360107421875,7115722135.6,82.242,8670889984.0,1539769984.0,178659257773,1349518929454769920,0.0853,4287,1.9210634231567383,239.557,1740688.07438266,15517375.0,449.69004821777344,467.4113227160151,449.69004821777344,431.9687737195318
2016-05-08,458.4289855957031,459.4169921875,455.9830017089844,458.5480041503906,7117822793.7,82.1516,8657800192.0,1545280000.0,178659257773,1440489818562725888,0.0842,3924,1.9210634231567383,239.557,1881265.30804,15522500.0,451.18789825439455,466.26754332871553,451.18789825439455,436.1082531800736
2016-05-09,458.20599365234375,462.4809875488281,456.531005859375,460.4830017089844,7149827444.4,82.1516,8657800192.0,1545280000.0,178659257773,1558690163237946112,0.0819,4223,1.9210634231567383,239.557,2015490.71892,15526825.0,452.4365982055664,466.1211319615006,452.4365982055664,438.75206444963214
2016-05-10,460.51800537109375,461.9289855957031,448.9540100097656,450.8949890136719,7002714976.5,82.1139,8527470080.0,1525240064.0,178659257773,1436320908424944896,0.0891,4089,1.9210634231567383,239.557,1822228.2693226,15528450.0,452.91189727783205,465.60524257459457,452.91189727783205,440.21855198106954
2016-05-11,450.864013671875,454.57598876953125,450.864013671875,452.7279968261719,7032699388.4,82.1139,8527470080.0,1525240064.0,190502504491,1394918477133306112,0.0886,4843,1.9210634231567383,239.557,1525359.47321,15534100.0,453.07704772949216,465.6648831990851,453.07704772949216,440.4892122598992
2016-05-12,452.4469909667969,454.9490051269531,449.25,454.7659912109375,7065960832.45,81.7491,8645069824.0,1577799936.0,194254820283,1309864521965031936,0.0924,4529,1.9210634231567383,239.557,1601340.81171,15537575.0,453.52849731445315,465.6468148655985,453.52849731445315,441.4101797633078
2016-05-13,454.8500061035156,457.05499267578125,453.4530029296875,455.6700134277344,7081726954.5,81.7491,8645069824.0,1577799936.0,194254820283,1434381248158704896,0.0932,5040,1.9210634231567383,239.557,1841534.81442935,15539600.0,453.7978973388672,465.8517204867986,453.7978973388672,441.74407419093575
2016-05-14,455.822998046875,456.83599853515625,454.7860107421875,455.6709899902344,7083394303.22,81.5597,8686600192.0,1601830016.0,194254820283,1386618591293370624,0.103,4110,1.9210634231567383,239.557,1662212.65022,15544975.0,453.65369720458983,465.5356804321866,453.65369720458983,441.77171397699306
2016-05-15,455.7590026855469,458.6919860839844,455.4590148925781,457.5679931640625,7114461730.4,81.5597,8686600192.0,1601830016.0,194254820283,1415596601042377216,0.104,4649,1.9210634231567383,239.557,1609202.06235,15548450.0,453.46079711914064,464.929575227793,453.46079711914064,441.99201901048826
2016-05-16,457.58599853515625,458.20001220703125,452.94500732421875,454.1629943847656,7063120267.85,80.8208,8736270336.0,1675549952.0,194254820283,1321857237757670144,0.115,5107,1.9210634231567383,239.557,1636434.02969314,15550675.0,452.86449737548827,462.69132976467085,452.86449737548827,443.0376649863057
2016-05-17,454.0090026855469,455.0719909667969,453.6050109863281,453.7829895019531,7058821456.5,80.8208,8736270336.0,1675549952.0,194254820283,1433799649282628864,0.111,5134,1.9210634231567383,239.557,1622904.53679,15555500.0,453.3192962646484,462.3633641762719,453.3192962646484,444.27522835302494
2016-05-18,453.6910095214844,455.99798583984375,453.29901123046875,454.6189880371094,7073564772.18,79.1274,8937589760.0,1865510016.0,194254820283,1366517338213931264,0.113,4341,1.9210634231567383,239.557,1770178.4303,15559325.0,453.59969635009764,462.4264763064355,453.59969635009764,444.7729163937598
2016-05-19,454.52398681640625,454.63299560546875,438.7149963378906,438.7149963378906,6827425412.38,79.1274,8937589760.0,1865510016.0,194254820283,1272224940876178432,0.113,5228,1.9210634231567383,239.557,1415299.1043766,15561800.0,452.7805969238281,463.7923242136243,452.7805969238281,441.76886963403194
2016-05-20,437.7929992675781,444.0539855957031,437.3890075683594,442.6759948730469,6890716749.8,78.5164,8781899776.0,1886669952.0,194254820283,1401205910055193600,0.109,4496,1.9210634231567383,239.557,1666418.67319,15566050.0,452.49849700927734,464.25544521784684,452.49849700927734,440.74154880070785
2016-05-21,442.96600341796875,443.77801513671875,441.70599365234375,443.18798828125,6900237725.4,78.5164,8781899776.0,1886669952.0,194254820283,1323213846256797952,0.131,3639,1.9210634231567383,239.557,1589937.02795,15569575.0,452.0641464233398,464.5380882198183,452.0641464233398,439.59020462686135
2016-05-22,443.2179870605469,443.427001953125,439.0350036621094,439.322998046875,6842082300.45,77.9587,8777050112.0,1934569984.0,194254820283,1656801374067163904,0.104,3613,1.9210634231567383,239.557,2084432.9315678,15572925.0,451.7968460083008,465.13705896879367,451.7968460083008,438.45663304780794
2016-05-23,439.3479919433594,444.3450012207031,438.822998046875,444.1549987792969,6919346394.62,77.9587,8777050112.0,1934569984.0,194254820283,1807623998805307136,0.109,4230,1.9210634231567383,239.557,2025077.24076,15578675.0,451.4893966674805,465.2512415836948,451.4893966674805,437.72755175126616
2016-05-24,444.2909851074219,447.1000061035156,443.92999267578125,445.9809875488281,6949432035.35,79.3209,8762760192.0,1812060032.0,194770865921,1499465589756937984,0.108,4536,1.9210634231567383,239.557,1663136.18974,15582350.0,451.4523468017578,465.27210143033454,451.4523468017578,437.6325921731811
2016-05-25,446.06201171875,450.2980041503906,446.06201171875,449.5989990234375,7007360094.2,79.3209,8762760192.0,1812060032.0,199312067531,1361906602689281536,0.108,6038,1.9210634231567383,239.557,1612802.54919923,15584025.0,451.53349609375,465.28619905397323,451.53349609375,437.78079313352674
2016-05-26,449.6719970703125,453.6440124511719,447.89599609375,453.3840026855469,7067871183.6,79.5061,8892409856.0,1822400000.0,199312067531,1374675144712121344,0.114,7431,1.9210634231567383,239.557,1575322.67973,15589175.0,451.22254638671876,464.4793120639696,451.22254638671876,437.96578070946794
2016-05-27,453.52099609375,478.14898681640625,453.52099609375,473.4639892578125,7382558439.6,79.5061,8892409856.0,1822400000.0,199312067531,1312000397526072320,0.156,9042,1.9210634231567383,239.557,1667597.59254,15592650.0,451.9689453125,468.28701095530397,451.9689453125,435.65087966969605
2016-05-28,473.02899169921875,533.4730224609375,472.6990051269531,530.0399780273438,8266477338.0,81.9172,10042500096.0,1815949952.0,199312067531,1426098444337121024,0.135,9433,1.9210634231567383,239.557,1698374.90534981,15595100.0,455.54354400634764,494.0992413327987,455.54354400634764,416.98784667989656
2016-05-29,527.4769897460938,553.9600219726562,512.1790161132812,526.2329711914062,8209050618.45,81.9172,10042500096.0,1815949952.0,199312067531,1472774631260167168,0.14,8006,1.9210634231567383,239.557,1906764.23665,15599650.0,458.83104248046874,508.70987984836296,458.83104248046874,408.9522051125745
2016-05-30,528.4710083007812,544.3489990234375,522.9630126953125,533.864013671875,8330000111.4,80.4967,10354599936.0,2019490048.0,199312067531,1338332571189954816,0.146,5666,1.9210634231567383,239.557,1934163.22268,15603250.0,462.97949371337893,522.8746483370464,462.97949371337893,403.08433908971136
2016-05-31,534.1909790039062,546.6179809570312,520.6619873046875,531.385986328125,8293035755.05,80.4967,10354599936.0,2019490048.0,199312067531,1422465558666774528,0.13,6367,1.9210634231567383,239.557,1778686.46398968,15606225.0,466.9123931884766,533.884958550273,466.9123931884766,399.9398278266801
2016-06-01,531.1069946289062,543.0800170898438,525.635986328125,536.9199829101562,8381321200.0,79.6446,10515500032.0,2140460032.0,199312067531,1255901517499831808,0.128,5354,1.7746731042861938,240.222,1972575.77046,15610000.0,471.0200927734375,544.6069266186144,471.0200927734375,397.43325892826067
2016-06-02,536.5150146484375,540.3519897460938,533.0780029296875,537.9719848632812,8399598923.4,79.6446,10515500032.0,2140460032.0,199312067531,1469989983678564608,0.135,5414,1.7746731042861938,240.222,1894573.92114,15613450.0,475.1351913452148,554.1150092087289,475.1351913452148,396.15537348170074
2016-06-03,537.6820068359375,574.6380004882812,536.9199829101562,569.1939697265625,8889102698.0,80.5351,11047499776.0,2150380032.0,199312067531,1392693230408421376,0.129,4555,1.7746731042861938,240.222,2039808.39737328,15617000.0,480.81134033203125,569.6084841352255,480.81134033203125,392.01419652883703
2016-06-04,569.7050170898438,590.1320190429688,564.2379760742188,572.7269897460938,8945981421.82,80.5351,11047499776.0,2150380032.0,199312067531,1346105237527496192,0.135,4332,1.7746731042861938,240.222,1733523.11579,15617375.0,486.5692901611328,583.5756212036546,486.5692901611328,389.56295911861105
2016-06-05,573.3079833984375,582.8079833984375,569.177978515625,574.9769897460938,8983555643.4,80.5718,11142500352.0,2164780032.0,199312067531,1423231096222770432,0.134,5531,1.7746731042861938,240.222,2479401.3901,15624225.0,492.60998992919923,595.9586960421243,492.60998992919923,389.26128381627416
2016-06-06,574.6019897460938,586.469970703125,574.6019897460938,585.5369873046875,9151021089.23,80.5718,11142500352.0,2164780032.0,199312067531,1676431244066625536,0.137,5148,1.7746731042861938,240.222,2559529.57997022,15628425.0,499.19768981933595,608.7368888539825,499.19768981933595,389.65849078468943
2016-06-07,585.4450073242188,590.2589721679688,567.5139770507812,576.5969848632812,9013335474.15,80.3862,11223600128.0,2201380096.0,199312067531,1474140289209458176,0.132,5375,1.7746731042861938,240.222,2169535.0617,15631975.0,505.29658966064454,617.9244634002032,505.29658966064454,392.66871592108583
2016-06-08,577.1669921875,582.8389892578125,573.1300048828125,581.64501953125,9094354020.88,80.3862,11223600128.0,2201380096.0,196422606561,1434838328300794880,0.126,5002,1.7746731042861938,240.222,2112419.15447,15635575.0,512.4430908203125,625.4204568138731,512.4430908203125,399.46572482675185
2016-06-09,582.2030029296875,582.2030029296875,570.9509887695312,574.6300048828125,8987040811.0,80.2368,11224200192.0,2218259968.0,196061423940,1536030343172048640,0.129,5084,1.7746731042861938,240.222,2457044.36954684,15639500.0,519.0407913208007,630.2614126512026,519.0407913208007,407.8201699903988
2016-06-10,575.8369750976562,579.1270141601562,573.3250122070312,577.469970703125,9033522014.25,80.2368,11224200192.0,2218259968.0,196061423940,1456236290217191680,0.133,5771,1.7746731042861938,240.222,2116658.57487,15643300.0,525.7548904418945,633.8643526379296,525.7548904418945,417.6454282458594
2016-06-11,578.6740112304688,607.1160278320312,578.6740112304688,606.7269897460938,9493578714.4,81.133,11758300160.0,2218429952.0,196061423940,1483390464614554112,0.126,5144,1.7746731042861938,240.222,2364669.10434,15647200.0,534.1250900268554,639.9563053487356,534.1250900268554,428.29387470497534
2016-06-12,609.6840209960938,684.843994140625,607.0390014648438,672.7839965820312,10529624646.8,81.133,11758300160.0,2218429952.0,196061423940,1484862997893801728,0.159,8574,1.7746731042861938,240.222,2439077.77485954,15650600.0,545.5565399169922,659.5457206266434,545.5565399169922,431.56735920734087
2016-06-13,671.6539916992188,716.0040283203125,664.4869995117188,704.3759765625,11026918233.0,81.1204,13595700224.0,2566820096.0,196061423940,1490176574287778048,0.175,7529,1.7746731042861938,240.222,2830943.5,15654875.0,558.4762893676758,683.0295606375911,558.4762893676758,433.92301809776046
2016-06-14,704.5040283203125,704.5040283203125,662.8040161132812,685.5590209960938,10734585655.9,81.1204,13595700224.0,2566820096.0,196061423940,1481029057727379968,0.192,6559,1.7746731042861938,240.222,2277298.22,15658175.0,570.2742904663086,696.0988193285273,570.2742904663086,444.4497616040899
2016-06-15,685.6849975585938,696.302978515625,672.5609741210938,694.468994140625,10876756116.3,80.176,13606200320.0,2697299968.0,196061423940,1360325241757256704,0.22,6113,1.7746731042861938,240.222,2663305.40030289,15661675.0,582.3285400390625,707.1914068710894,582.3285400390625,457.4656732070357
2016-06-16,696.5230102539062,773.7219848632812,696.5230102539062,766.3079833984375,12004751235.6,80.176,13606200320.0,2697299968.0,196061423940,1506700776837092352,0.226,7667,1.7746731042861938,240.222,2863856.69,15665700.0,596.9707397460937,735.9634003671684,596.9707397460937,457.978079125019
2016-06-17,768.4869995117188,775.3560180664062,716.5560302734375,748.9089965820312,11734973407.3,82.9694,14140800000.0,2408270080.0,196061423940,1457439405683342848,0.232,8138,1.7746731042861938,240.222,2779037.6,15669425.0,607.9141906738281,758.6844119887618,607.9141906738281,457.1439693588944
2016-06-18,748.7559814453125,777.989990234375,733.9290161132812,756.2269897460938,11852610450.4,82.9694,14140800000.0,2408270080.0,196061423940,1419672940255884032,0.225,7450,1.7746731042861938,240.222,3023654.81312615,15672725.0,619.4138916015625,778.791223141594,619.4138916015625,460.036560061531
2016-06-19,756.68798828125,766.6209716796875,745.6279907226562,763.781005859375,11974386667.3,84.7814,14126499840.0,2149860096.0,196061423940,1742589677857009408,0.218,6932,1.7746731042861938,240.222,3392968.32,15677800.0,630.9097412109375,797.3178486123796,630.9097412109375,464.5016338094953
2016-06-20,763.927001953125,764.083984375,732.7269897460938,737.2260131835938,11561085978.8,84.7814,14126499840.0,2149860096.0,196061423940,1676834837396142848,0.23,7932,1.7746731042861938,240.222,3057429.0,15681900.0,641.2017425537109,807.153569780653,641.2017425537109,475.2499153267688
2016-06-21,735.8829956054688,735.8829956054688,639.0700073242188,666.6519775390625,10456853277.5,82.7953,12615799808.0,2170510080.0,206307449112,1563860418094304768,0.21,7825,1.7746731042861938,240.222,2775119.94524628,15683900.0,647.6883422851563,806.464286442654,647.6883422851563,488.91239812765855
